CustomerID,Amount,Frequency,Recency,Cluster
14985.0,296.75,87,197,2
14987.0,326.4,4,15,1
14988.0,334.54,40,211,2
14995.0,233.23000000000002,61,38,0
14997.0,546.1999999999999,26,45,0
14998.0,429.87,75,169,2
15000.0,490.52,77,47,0
15002.0,1641.76,115,115,0
15004.0,1246.32,158,146,0
15006.0,502.09,144,50,0
15007.0,156.91,12,158,2
15009.0,1261.78,182,11,0
15010.0,308.94,20,35,0
15012.0,423.04,128,53,0
15014.0,260.17,35,42,0
15016.0,170.04,20,172,2
15017.0,125.58,20,33,1
15018.0,496.21000000000004,31,38,0
15019.0,266.0,70,266,2
15022.0,905.04,135,11,0
15024.0,1661.33,155,9,0
15025.0,377.01,72,32,0
15026.0,469.0,61,79,0
15027.0,1066.1499999999999,35,30,0
15028.0,627.13,48,7,0
15030.0,518.28,7,71,1
15031.0,668.14,111,3,0
15032.0,4959.1,52,255,2
15035.0,252.73000000000002,27,89,1
15036.0,465.55,127,71,0
15038.0,705.49,130,58,0
15041.0,180.35,67,169,2
15042.0,135.93,5,198,2
15043.0,537.0,3,30,1
15045.0,735.66,12,151,2
15046.0,5213.7699999999995,206,8,0
15047.0,343.62,22,269,2
15048.0,384.05,97,64,0
15049.0,121.17000000000002,3,273,2
15050.0,1782.09,78,24,0
15051.0,1391.61,143,22,0
15052.0,215.78,30,318,2
15053.0,697.79,71,4,0
15054.0,302.1,114,11,0
15057.0,1489.5,25,274,2
15060.0,303.09,121,7,0
15062.0,987.86,57,70,0
15063.0,370.79999999999995,5,212,2
15065.0,3158.13,155,37,0
15066.0,893.59,42,52,0
15067.0,1744.76,82,77,0
15068.0,553.36,104,45,0
15069.0,1109.53,70,178,2
15070.0,106.2,1,372,2
15071.0,982.07,26,93,0
15073.0,1043.41,54,9,0
15074.0,748.87,42,104,0
15075.0,773.03,27,77,1
15076.0,880.85,49,172,2
15079.0,895.61,47,212,2
15081.0,504.8,33,21,0
15083.0,88.2,5,256,2
15087.0,306.94,15,281,2
15088.0,1160.07,57,20,0
15089.0,2420.84,145,9,0
15090.0,381.32,23,307,2
15091.0,480.71,30,67,1
15092.0,457.81,26,214,2
15093.0,4597.02,108,17,0
15095.0,1370.6,47,103,0
15096.0,219.39000000000001,11,42,1
15097.0,248.08,25,3,1
15098.0,39916.5,3,181,0
15099.0,410.48,23,83,1
15100.0,876.0,3,333,2
15101.0,317.53,8,8,1
15103.0,703.36,35,30,0
15104.0,1027.44,69,196,2
15105.0,2298.93,101,17,0
15106.0,1422.52,100,17,0
15107.0,319.5,17,310,2
15108.0,1300.25,60,141,0
15109.0,484.95,28,245,2
15110.0,996.1,35,23,0
15111.0,1567.48,84,28,0
15113.0,3609.33,100,9,0
15114.0,2760.56,197,29,0
15115.0,340.11,21,17,1
15116.0,1352.75,45,17,0
15117.0,1551.78,79,14,0
15118.0,244.8,1,133,2
15119.0,266.4,14,245,2
15120.0,358.82,21,133,2
15121.0,457.72,28,49,1
15122.0,1633.78,82,113,0
15123.0,2199.31,106,6,0
15124.0,184.19,15,22,1
15125.0,11528.48,127,24,0
15127.0,406.53,16,65,1
15128.0,1471.0,102,59,0
15129.0,3447.4,84,49,0
15130.0,330.11,22,169,2
15132.0,977.9300000000001,52,17,0
15133.0,982.42,29,127,2
15134.0,1387.99,73,14,0
15135.0,139.05,9,238,2
15136.0,1286.7,68,2,0
15139.0,178.96,13,239,2
15140.0,2354.25,80,51,0
15142.0,498.74,26,45,1
15143.0,259.45,14,225,2
15144.0,6580.44,217,7,0
15145.0,1194.73,67,3,0
15146.0,1327.16,91,164,0
15147.0,623.5,28,239,2
15148.0,301.29,20,10,1
15149.0,520.8000000000001,23,133,2
15153.0,329.25,22,30,1
15154.0,296.42,85,74,0
15156.0,961.49,55,0,0
15157.0,1936.07,125,3,0
15158.0,401.40000000000003,7,44,1
15160.0,158.16,4,356,2
15163.0,304.47,29,17,1
15164.0,843.05,103,68,0
15165.0,487.75,27,372,2
15167.0,163.0,41,320,2
15168.0,106.56,5,25,1
15171.0,1289.5,5,330,2
15172.0,1624.05,110,8,0
15174.0,135.75,11,322,2
15175.0,224.14,23,71,1
15178.0,40.5,3,259,2
15179.0,2206.95,93,17,0
15180.0,87.5,6,366,2
15181.0,689.4799999999999,16,65,1
15182.0,622.85,29,153,2
15184.0,406.76,63,28,0
15185.0,310.62,21,69,1
15186.0,411.41,19,13,1
15187.0,4777.18,91,1,0
15189.0,16225.39,212,0,0
15192.0,1044.32,51,119,1
15193.0,499.32,19,60,1
15195.0,3861.0,1,2,1
15197.0,1079.6100000000001,32,10,1
15198.0,193.64,10,91,1
15199.0,1268.7,13,58,1
15201.0,1236.54,69,86,0
15203.0,1827.8,142,25,0
15204.0,316.58,9,356,2
15205.0,653.24,37,84,1
15206.0,420.29999999999995,9,9,1
15208.0,870.12,42,0,1
15210.0,331.18,20,224,2
15211.0,894.4100000000001,52,59,1
15212.0,101.8,5,240,2
15213.0,328.35,24,318,2
15214.0,1661.44,110,1,0
15215.0,734.94,35,46,1
15216.0,96.6,2,87,1
15218.0,5756.89,166,10,0
15219.0,305.75,9,175,2
15220.0,1778.96,117,51,0
15221.0,403.25,5,365,2
15222.0,585.0,5,318,2
15223.0,755.75,20,225,2
15224.0,322.08,14,357,2
15225.0,409.40000000000003,23,233,2
15226.0,154.41,8,310,2
15227.0,1219.4,58,36,0
15228.0,3386.71,125,65,0
15230.0,429.6,23,238,2
15232.0,612.06,31,112,1
15234.0,197.0,14,276,2
15235.0,2247.51,143,217,0
15236.0,321.05,15,298,2
15237.0,1412.32,99,1,0
15238.0,1071.99,50,28,1
15239.0,780.59,49,9,1
15240.0,1706.57,78,44,0
15241.0,1756.44,110,66,0
15243.0,316.68,22,73,1
15244.0,631.57,34,64,1
15245.0,2515.84,89,133,0
15246.0,514.15,33,237,2
15247.0,356.0,6,121,2
15251.0,10484.99,111,8,0
15252.0,740.78,44,35,1
15253.0,918.1999999999999,53,15,1
15254.0,300.36,18,126,2
15255.0,890.85,47,66,1
15256.0,98.45,6,148,2
15257.0,317.15,7,282,2
15258.0,623.16,34,168,2
15260.0,1810.77,77,99,0
15261.0,254.82,19,134,2
15262.0,178.95000000000002,10,323,2
15263.0,156.51,12,106,1
15264.0,393.74,23,63,1
15265.0,1506.1200000000001,82,150,0
15266.0,119.3,6,337,2
15267.0,1717.36,11,21,1
15269.0,408.8,2,23,1
15270.0,2379.49,41,15,1
15272.0,721.94,63,56,1
15274.0,716.57,47,3,1
15275.0,615.14,41,37,1
15276.0,135.31,52,65,1
15277.0,255.89999999999998,12,46,1
15279.0,290.51,19,354,2
15280.0,113.12,16,171,2
15281.0,2332.15,139,58,0
15286.0,240.55,3,49,1
15287.0,486.69,20,21,1
15288.0,2306.52,88,42,0
15289.0,939.78,58,28,1
15290.0,7943.22,204,4,0
15291.0,4668.3,103,25,0
15292.0,180.94,25,200,2
15296.0,3672.86,194,50,0
15297.0,641.94,39,9,1
15298.0,4799.9,192,1,0
15299.0,4507.01,7,66,1
15300.0,496.44,28,63,1
15303.0,574.02,31,289,2
15304.0,694.4000000000001,23,60,1
15306.0,1174.35,58,63,1
15307.0,205.3,12,95,1
15308.0,310.47,19,273,2
15312.0,924.85,47,74,1
15313.0,52.0,1,109,2
15314.0,327.97,24,198,2
15315.0,570.5,37,63,1
15316.0,165.0,1,326,2
15318.0,312.62,33,3,1
15319.0,204.5,16,283,2
15320.0,267.13,36,43,1
15321.0,2748.31,95,70,0
15322.0,679.68,42,85,1
15325.0,162.29,49,103,1
15326.0,311.71,29,333,2
15327.0,208.75,10,52,1
15329.0,1049.7,57,38,1
15330.0,714.96,13,31,1
15332.0,1661.06,35,365,2
15333.0,1028.56,16,207,2
15334.0,351.67,99,156,0
15335.0,173.97,36,53,1
15339.0,574.07,86,65,1
15341.0,2020.52,17,80,1
15342.0,406.09,24,129,2
15343.0,364.5,21,86,1
15344.0,563.94,26,0,1
15345.0,393.54,20,45,1
15346.0,252.42000000000002,17,332,2
15347.0,201.60000000000002,5,365,2
15348.0,158.04,9,71,1
15349.0,473.81,72,157,2
15350.0,115.65,5,372,2
15353.0,777.02,63,254,2
15355.0,277.05,14,28,1
15360.0,427.93,13,39,1
15361.0,418.92,7,361,2
15363.0,326.0,16,372,2
15364.0,913.19,29,95,1
15365.0,2314.32,114,25,0
15366.0,602.51,44,74,1
15367.0,1877.59,95,56,0
15368.0,446.94000000000005,4,20,1
15370.0,2386.05,94,40,0
15372.0,2007.3999999999999,27,136,2
15373.0,2415.91,132,7,0
15374.0,168.0,3,128,2
15376.0,1233.3600000000001,117,39,0
15379.0,3703.29,194,168,0
15380.0,1690.2600000000002,36,8,1
15381.0,596.85,8,213,2
15384.0,642.41,41,169,2
15385.0,316.88,12,39,1
15386.0,394.14,31,185,2
15388.0,140.54,10,269,2
15389.0,500.0,1,171,2
15392.0,1535.53,84,4,1
15393.0,231.86,12,15,1
15394.0,2183.54,85,9,0
15395.0,107.45,7,325,2
15396.0,288.18,14,112,1
15397.0,94.0,6,289,2
15398.0,1345.53,73,15,1
15399.0,815.77,50,0,1
15400.0,716.2,12,91,1
15402.0,626.77,42,148,2
15405.0,349.1,8,188,2
15406.0,510.71000000000004,53,30,1
15407.0,1056.44,153,33,0
15408.0,267.18,34,263,2
15410.0,3450.84,122,83,0
15411.0,1358.88,99,25,0
15412.0,190.53,10,170,2
15414.0,774.9000000000001,39,9,1
15415.0,572.8100000000001,48,312,2
15416.0,3984.32,192,64,0
15417.0,508.8,28,84,1
15419.0,135.86,8,24,1
15421.0,950.36,53,58,1
15422.0,97.7,6,322,2
15423.0,43.5,2,37,1
15424.0,383.34,17,253,2
15428.0,93.78,6,14,1
15429.0,397.35,82,26,1
15432.0,171.19,10,22,1
15433.0,533.3,41,213,2
15434.0,1041.48,55,7,1
15435.0,149.29,29,21,1
15437.0,200.16,45,261,2
15438.0,156.57999999999998,25,130,2
15440.0,383.68,62,54,1
15442.0,594.0,2,248,2
15444.0,1418.26,219,8,0
15445.0,113.5,5,263,2
15447.0,155.17,9,330,2
15448.0,494.64,28,312,2
15449.0,974.52,60,25,1
15450.0,429.84,30,29,1
15452.0,538.73,58,29,1
15454.0,179.1,25,361,2
15456.0,447.22,60,282,2
15457.0,237.07,58,261,2
15458.0,161.64,7,24,1
15460.0,216.76,58,353,2
15462.0,234.6,11,93,1
15463.0,126.14,7,28,1
15464.0,1048.85,157,337,2
15465.0,7354.62,97,19,0
15466.0,334.53,57,84,1
15467.0,524.88,52,8,1
15468.0,467.51,24,50,1
15469.0,538.55,24,49,1
15471.0,469.48,77,1,1
15472.0,371.56,76,112,1
15473.0,1771.2,11,13,1
15475.0,454.10999999999996,29,76,1
15478.0,1441.42,46,39,1
15480.0,905.5,45,115,1
15482.0,11054.96,98,15,0
15483.0,233.81,88,160,1
15484.0,3594.31,188,0,0
15485.0,2575.0,86,29,1
15488.0,91.32000000000001,2,92,1
15489.0,1134.28,50,22,1
15491.0,3100.09,154,94,0
15492.0,659.4599999999999,35,27,1
15494.0,1299.23,125,20,0
15497.0,1262.2,15,17,1
15500.0,1131.56,68,7,1
15502.0,10384.93,213,15,0
15503.0,147.09,70,362,2
15504.0,52.83,13,80,1
15505.0,3610.96,97,52,0
15506.0,979.26,164,22,0
15507.0,492.36,46,171,2
15508.0,1000.27,92,188,2
15510.0,250.0,1,330,2
15511.0,909.23,160,11,0
15512.0,121.0,7,155,2
15514.0,4139.46,178,11,0
15516.0,62.43,15,44,1
15517.0,267.03,27,232,2
15518.0,1942.45,214,63,0
15520.0,343.5,18,1,1
15521.0,3000.2,185,39,0
15522.0,398.84,57,32,1
15523.0,412.01000000000005,10,83,1
15524.0,440.0,1,24,1
15525.0,825.92,178,1,0
15526.0,148.44,4,32,1
15527.0,2429.78,163,18,0
15528.0,229.33,26,253,2
15530.0,1502.35,108,21,1
15533.0,807.57,83,18,1
15535.0,536.4,75,172,2
15537.0,110.92,24,162,2
15539.0,538.46,41,6,1
15540.0,213.3,15,10,1
15541.0,85.13000000000001,29,113,1
15543.0,127.86,28,287,2
15545.0,292.71999999999997,81,53,1
15549.0,1693.26,115,76,1
15550.0,575.63,61,3,1
15551.0,436.06,29,36,1
15552.0,90.12,17,216,2
15553.0,437.23,56,59,1
15554.0,217.2,14,277,2
15556.0,279.77,31,23,1
15557.0,473.65000000000003,20,28,1
15561.0,800.59,27,11,1
15562.0,134.55,1,351,2
15563.0,1400.44,113,21,1
15565.0,173.16,8,49,1
15567.0,186.01,7,18,1
15568.0,758.29,53,2,1
15569.0,1375.71,31,103,1
15571.0,650.4300000000001,57,11,1
15572.0,2552.86,215,4,0
15573.0,607.45,104,31,1
15574.0,702.25,168,177,0
15576.0,940.6700000000001,45,37,1
15577.0,258.88,39,150,2
15578.0,127.1,13,161,2
15579.0,348.6,51,68,1
15581.0,3679.9700000000003,150,120,0
15582.0,682.9100000000001,44,24,1
15584.0,725.11,123,23,1
15585.0,455.3,31,176,2
15587.0,913.6800000000001,9,49,1
15589.0,478.53000000000003,29,255,2
15592.0,388.58,24,46,1
15593.0,199.8,5,70,1
15594.0,1771.78,103,15,1
15596.0,1406.59,77,100,1
15597.0,324.57,22,34,1
15598.0,240.68,14,52,1
15599.0,761.74,52,26,1
15602.0,1297.8700000000001,47,7,1
15603.0,48.480000000000004,2,78,1
15604.0,216.39,17,51,1
15605.0,1198.23,67,35,1
15606.0,2920.16,77,60,1
15607.0,104.76,13,336,2
15608.0,1093.68,60,27,1
15609.0,298.48,16,183,2
15610.0,112.46000000000001,6,51,1
15611.0,1591.45,43,9,1
15612.0,195.15,6,35,1
15618.0,776.851,45,32,1
15619.0,336.40000000000003,3,10,1
15620.0,1553.18,100,56,1
15621.0,1293.03,16,3,1
15622.0,3709.56,185,42,0
15623.0,301.03,19,140,2
15624.0,588.13,34,116,1
15625.0,1534.26,64,103,1
15626.0,675.8,49,74,1
15628.0,2870.2400000000002,155,4,0
15630.0,1186.35,60,44,1
15632.0,3285.31,167,15,0
15634.0,243.55,15,16,1
15636.0,724.76,25,89,1
15637.0,223.36,15,52,1
15639.0,425.32,25,133,2
15641.0,1887.2,119,104,1
15643.0,664.0,33,191,2
15645.0,612.01,52,18,1
15646.0,447.64000000000004,35,157,2
15648.0,657.35,25,203,2
15649.0,816.0,2,335,2
15651.0,646.3,32,36,1
15652.0,337.74,21,90,1
15653.0,877.4399999999999,6,92,1
15654.0,922.53,21,8,1
15655.0,560.67,34,242,2
15656.0,748.5,47,44,1
15657.0,30.0,1,22,1
15658.0,1024.1000000000001,48,189,2
15659.0,306.45,11,43,1
15660.0,1600.86,90,24,1
15661.0,309.8,5,316,2
15663.0,138.14,9,105,1
15664.0,386.43,17,50,1
15665.0,2242.01,116,167,1
15667.0,301.32,13,39,1
15668.0,76.32000000000001,1,217,2
15669.0,684.34,33,39,1
15670.0,173.05,12,296,2
15671.0,2657.13,78,18,1
15673.0,2881.02,155,87,0
15674.0,2446.6,114,72,1
15675.0,323.69,21,80,1
15676.0,3435.76,202,18,0
15677.0,657.23,33,48,1
15678.0,352.7,12,52,1
15679.0,781.28,110,23,1
15680.0,1333.68,78,8,1
15681.0,1426.16,53,24,1
15683.0,193.75,10,116,1
15687.0,2993.1,166,8,0
15689.0,254.1,9,119,1
15690.0,239.76,19,3,1
15691.0,136.8,2,251,2
15692.0,191.04,12,27,1
15694.0,6479.4,78,0,1
15695.0,409.98,22,266,2
15696.0,2736.46,171,32,0
15699.0,309.65,18,17,1
15700.0,696.68,86,171,1
15703.0,211.5,5,264,2
15704.0,2293.62,117,139,1
15705.0,143.1,6,200,2
15706.0,1060.56,55,63,1
15707.0,945.58,214,34,0
15709.0,133.25,6,283,2
15712.0,1072.3600000000001,53,8,1
15713.0,356.7,19,142,2
15714.0,330.88,35,11,1
15716.0,1118.81,118,145,1
15717.0,150.3,7,233,2
15720.0,598.73,128,23,1
15721.0,507.08,91,11,1
15722.0,2222.56,69,35,1
15723.0,203.1,41,364,2
15724.0,218.25,11,200,2
15725.0,415.25,32,14,1
15729.0,85.0,5,212,2
15730.0,1120.88,70,65,1
15732.0,294.12,14,211,2
15733.0,162.3,10,282,2
15734.0,1339.45,26,114,1
15737.0,1205.1200000000001,72,14,1
15738.0,4812.42,173,18,0
15739.0,449.12,8,65,1
15740.0,154.88,9,48,1
15743.0,784.46,88,15,1
15744.0,34.8,3,77,1
15745.0,1094.59,62,18,1
15746.0,196.88,28,133,1
15747.0,974.04,93,12,1
15748.0,149.31,21,39,1
15749.0,44534.3,10,234,0
15753.0,79.2,1,304,2
15754.0,458.57,28,50,1
15755.0,2364.25,141,9,1
15756.0,532.96,192,60,0
15757.0,714.42,45,65,1
15758.0,205.25,9,24,1
15759.0,253.04,7,217,2
15762.0,583.75,37,64,1
15763.0,1086.92,61,31,1
15764.0,3279.97,180,87,0
15766.0,315.06,11,63,1
15768.0,621.8299999999999,27,115,1
15769.0,56252.72,130,6,0
15773.0,635.6800000000001,10,5,1
15774.0,270.8,25,68,1
15775.0,104.9,7,244,2
15776.0,241.62,18,132,2
15777.0,1047.11,21,240,2
15780.0,475.28000000000003,29,183,2
15781.0,345.46,20,24,1
15782.0,2614.7400000000002,43,9,1
15783.0,246.3,14,10,1
15785.0,2328.9700000000003,83,32,1
15787.0,948.05,206,25,0
15789.0,351.3,25,357,2
15790.0,220.85,35,9,1
15791.0,1612.69,75,43,1
15793.0,965.61,12,14,1
15795.0,610.01,42,149,2
15796.0,2711.56,133,0,1
15797.0,2207.4,8,112,1
15799.0,884.14,98,75,1
15800.0,699.08,119,106,1
15801.0,1063.95,64,45,1
15802.0,451.42,1,142,2
15803.0,415.82000000000005,8,50,1
15806.0,784.58,31,45,1
15807.0,903.9,48,49,1
15808.0,3734.9700000000003,208,305,2
15809.0,515.77,35,35,1
15810.0,1391.98,89,78,1
15811.0,2218.62,133,21,1
15812.0,1801.14,41,106,1
15813.0,1303.9099999999999,40,207,2
15814.0,1945.33,72,16,1
15815.0,2100.6,49,63,1
15819.0,1905.45,123,48,1
15820.0,206.98,17,319,2
15821.0,570.96,62,43,1
15822.0,885.47,33,2,1
15823.0,15.0,1,371,2
15825.0,532.94,20,171,2
15826.0,1654.31,68,55,1
15827.0,1836.0900000000001,115,72,1
15829.0,636.14,51,98,1
15830.0,576.0,39,37,1
15831.0,801.76,68,57,1
15832.0,836.79,54,253,2
15835.0,954.09,50,43,1
15836.0,137.37,10,49,1
15837.0,391.98,24,64,1
15838.0,33643.08,167,10,0
15839.0,1048.49,62,32,1
15840.0,355.56,27,58,1
15841.0,1224.06,47,72,1
15843.0,118.95000000000002,8,303,2
15844.0,130.73999999999998,11,45,1
15845.0,3711.77,138,17,1
15847.0,389.27,22,37,1
15850.0,238.85,97,18,1
15852.0,160.71,22,186,2
15853.0,110.8,30,51,1
15854.0,2974.65,140,3,1
15855.0,712.24,80,136,1
15857.0,297.0,14,18,1
15858.0,1438.85,191,15,1
15860.0,977.21,142,40,1
15862.0,832.88,147,7,1
15863.0,68.84,18,25,1
15864.0,1936.3200000000002,20,21,1
15865.0,895.13,40,40,1
15866.0,230.53,45,100,1
15869.0,149.64,15,276,2
15870.0,354.09000000000003,76,32,1
15872.0,360.93,128,14,1
15874.0,4405.88,120,63,1
15877.0,493.28,129,1,1
15880.0,343.28000000000003,105,368,2
15881.0,501.39000000000004,29,311,2
15882.0,516.36,23,198,2
15883.0,396.48,49,1,1
15885.0,379.35,18,92,1
15886.0,181.09,12,59,1
15888.0,168.31,12,80,1
15889.0,446.87,93,156,1
15891.0,524.52,62,226,2
15894.0,263.55,41,252,2
15895.0,179.17,11,149,2
15897.0,222.05,24,193,2
15898.0,1388.88,86,0,1
15899.0,56.25,4,368,2
15900.0,351.11,51,23,1
15901.0,363.88,116,16,1
15903.0,5126.76,74,9,1
15904.0,164.68,30,7,1
15906.0,1567.69,150,19,1
15909.0,191.94,7,173,2
15912.0,264.62,19,177,2
15916.0,1528.09,155,15,1
15917.0,123.1,12,247,2
15918.0,334.23,40,190,2
15919.0,639.89,143,19,1
15920.0,167.5,60,153,1
15921.0,336.03000000000003,25,172,2
15922.0,369.5,11,372,2
15923.0,127.08,21,372,2
15925.0,207.15,12,193,2
15930.0,426.63,21,66,1
15932.0,2495.87,115,3,1
15933.0,1107.46,74,20,1
15935.0,416.86,12,238,2
15937.0,145.35,7,63,1
15938.0,404.58,18,111,1
15939.0,6115.01,76,89,1
15940.0,35.8,1,310,2
15942.0,337.44,14,133,2
15944.0,325.1,6,276,2
15945.0,181.0,2,364,2
15947.0,1708.24,29,82,1
15948.0,955.24,60,7,1
15949.0,364.72,19,16,1
15950.0,1765.51,98,31,1
15951.0,708.22,41,8,1
15952.0,806.57,91,33,1
15953.0,1659.3799999999999,98,14,1
15955.0,4416.26,183,23,0
15957.0,428.89,42,31,1
15958.0,104.35,7,73,1
15963.0,470.76,28,19,1
15965.0,845.64,122,16,1
15967.0,418.83,84,22,1
15969.0,666.1,20,2,1
15970.0,314.1,11,303,2
15971.0,4199.85,35,17,1
15973.0,307.82000000000005,4,366,2
15974.0,3442.15,176,38,1
15975.0,371.01,24,83,1
15976.0,430.94,98,164,1
15977.0,1054.73,65,16,1
15978.0,1098.78,49,76,1
15980.0,2398.86,43,88,1
15981.0,3408.48,97,24,1
15983.0,1475.02,113,21,1
15985.0,1142.42,37,122,1
15986.0,168.12,14,29,1
15987.0,1451.28,140,11,1
15988.0,158.03,27,18,1
15990.0,792.11,52,43,1
15992.0,41.989999999999995,3,3,1
15994.0,427.07,35,54,1
15996.0,1060.68,130,87,1
16000.0,12393.7,9,2,1
16003.0,2735.37,103,29,1
16005.0,615.39,218,11,1
16006.0,101.4,8,210,2
16008.0,478.78,33,23,1
16009.0,992.71,90,21,1
16010.0,407.5,86,245,2
16011.0,3362.71,212,7,0
16012.0,1415.29,94,34,1
16013.0,37130.6,139,3,0
16014.0,662.38,145,37,1
16015.0,705.39,182,3,1
16017.0,211.88,32,46,1
16018.0,408.90000000000003,28,38,1
16019.0,3786.2400000000002,160,46,1
16020.0,851.01,46,16,1
16022.0,628.28,76,259,2
16023.0,719.81,101,45,1
16024.0,251.24,64,11,1
16025.0,439.65999999999997,28,29,1
16026.0,236.09,32,42,1
16027.0,934.62,16,91,1
16030.0,331.24,29,309,2
16031.0,548.94,100,91,1
16034.0,437.7,22,195,2
16036.0,758.92,55,86,1
16037.0,855.02,39,269,2
16038.0,471.78000000000003,26,7,1
16040.0,1313.55,65,64,1
16041.0,3166.4,6,30,1
16042.0,1197.27,71,21,1
16043.0,773.99,39,37,1
16045.0,1340.7,83,119,1
16048.0,256.44,8,372,2
16050.0,137.9,10,173,2
16052.0,362.06,34,53,1
16053.0,1511.95,84,32,1
16054.0,783.9,70,144,1
16055.0,134.8,8,220,2
16056.0,664.85,68,44,1
16057.0,2263.12,121,15,1
16059.0,1459.8600000000001,180,65,1
16062.0,1153.62,64,9,1
16063.0,335.32,23,259,2
16065.0,372.09,74,364,2
16066.0,1521.87,102,16,1
16070.0,852.15,33,21,1
16071.0,326.24,21,44,1
16072.0,584.3199999999999,23,287,2
16073.0,122.39999999999999,1,296,2
16076.0,2234.73,129,2,1
16078.0,79.2,1,283,2
16079.0,1352.0,21,16,1
16080.0,217.16,10,81,1
16083.0,1317.62,31,100,1
16084.0,436.18,38,298,2
16085.0,981.51,167,22,1
16086.0,1121.39,39,58,1
16091.0,315.06,18,154,2
16092.0,817.86,51,114,1
16093.0,17.0,1,106,1
16094.0,1078.23,63,11,1
16096.0,320.62,12,263,2
16097.0,185.04999999999998,10,239,2
16098.0,2005.63,67,87,1
16099.0,731.9,39,49,1
16101.0,1290.7,76,70,1
16102.0,1842.14,57,41,1
16103.0,1429.64,48,6,1
16104.0,302.36,29,61,1
16105.0,336.96,13,248,2
16106.0,108.38,6,65,1
16107.0,3204.1600000000003,31,17,1
16108.0,842.5,48,84,1
16109.0,611.88,18,218,2
16112.0,195.73999999999998,16,142,2
16113.0,161.38,30,182,2
16114.0,135.75000000000003,8,170,2
16116.0,612.78,34,211,2
16117.0,232.21,30,189,2
16119.0,423.36,16,7,1
16120.0,1309.14,30,58,1
16121.0,867.11,212,56,1
16122.0,684.4200000000001,38,72,1
16123.0,307.78,16,51,1
16124.0,249.0,11,316,2
16125.0,289.35,13,366,2
16126.0,6287.77,117,28,1
16127.0,656.25,40,38,1
16128.0,1880.22,89,17,1
16131.0,3506.54,78,51,1
16134.0,618.09,35,21,1
16135.0,517.55,21,262,2
16136.0,709.38,37,59,1
16139.0,635.41,31,18,1
16140.0,725.18,35,65,1
16141.0,620.4,30,87,1
16142.0,535.34,37,249,2
16143.0,2424.94,117,2,1
16144.0,175.2,1,246,2
16145.0,3799.4900000000002,224,8,1
16146.0,734.13,29,156,2
16147.0,375.0,22,133,1
16148.0,76.32000000000001,1,295,2
16149.0,280.52,18,4,1
16150.0,2053.02,117,42,1
16152.0,1829.04,29,268,2
16153.0,1824.23,89,49,1
16156.0,3122.04,130,8,1
16157.0,656.69,18,15,1
16159.0,348.2,14,281,2
16160.0,1025.44,20,64,1
16162.0,37.4,2,251,2
16163.0,856.6,6,231,2
16164.0,822.48,34,16,1
16168.0,3787.6,98,10,1
16169.0,1822.97,85,7,1
16170.0,1885.05,125,50,1
16171.0,73.2,3,58,1
16172.0,1140.21,69,94,1
16173.0,1418.32,84,15,1
16174.0,1009.5500000000001,23,125,1
16175.0,1037.59,58,93,1
16177.0,331.95,15,49,1
16178.0,197.9,8,137,2
16179.0,215.83,11,60,1
16180.0,10254.18,162,99,0
16181.0,305.54,11,72,1
16182.0,6617.65,28,71,1
16183.0,338.71000000000004,15,66,1
16184.0,1158.79,45,63,1
16185.0,529.41,31,16,1
16186.0,4006.94,218,22,1
16188.0,981.86,67,44,1
16189.0,215.48,11,15,1
16190.0,215.08,6,39,1
16191.0,5180.52,134,2,1
16193.0,314.45,19,236,2
16198.0,400.68100000000004,15,74,1
16200.0,1080.6200000000001,179,3,1
16201.0,1863.47,111,2,1
16202.0,365.27,18,360,2
16203.0,592.9,35,58,1
16204.0,405.71,57,22,1
16205.0,761.38,98,30,1
16206.0,537.0600000000001,63,54,1
16207.0,394.38,19,24,1
16208.0,664.26,66,44,1
16209.0,2262.62,46,88,1
16210.0,21086.3,123,1,0
16211.0,547.02,23,88,1
16212.0,690.34,41,18,1
16213.0,159.0,6,78,1
16214.0,1062.75,44,170,2
16215.0,242.35,14,80,1
16216.0,914.9300000000001,37,266,2
16217.0,304.25,15,234,2
16218.0,3084.68,84,29,1
16221.0,864.86,97,36,1
16222.0,846.72,137,317,2
16224.0,1295.3,96,56,1
16225.0,1096.32,134,44,1
16226.0,255.12,8,202,2
16227.0,314.22,6,224,2
16229.0,1010.6,47,86,1
16230.0,542.03,35,189,2
16232.0,990.88,37,43,1
16233.0,536.6800000000001,22,70,1
16235.0,867.31,46,40,1
16236.0,432.2,20,77,1
16239.0,414.2,19,56,1
16240.0,3718.8,135,23,1
16243.0,409.1,51,33,1
16244.0,1522.75,91,211,2
16245.0,1413.66,90,23,1
16247.0,114.56,16,169,2
16248.0,152.94,7,61,1
16249.0,1800.07,69,52,1
16250.0,389.44,24,260,2
16253.0,3683.86,123,66,1
16256.0,752.4300000000001,13,266,2
16257.0,46.95,2,176,2
16258.0,5203.51,135,44,1
16260.0,1035.45,18,50,1
16261.0,746.83,124,16,1
16266.0,861.89,61,73,1
16268.0,667.65,45,70,1
16270.0,1141.24,54,352,2
16271.0,1429.24,133,2,1
16272.0,411.7,25,116,1
16274.0,357.95,67,372,2
16275.0,559.87,33,196,2
16276.0,810.6000000000001,6,176,2
16278.0,566.38,23,99,1
16279.0,1509.58,107,20,1
16281.0,2062.06,17,71,1
16282.0,168.3,11,339,2
