CustomerID,Amount,Frequency,Recency,labels
15255.0,890.85,47,66,2
15256.0,98.45,6,148,0
15257.0,317.15,7,282,0
15258.0,623.16,34,168,0
15260.0,1810.77,77,99,1
15261.0,254.82,19,134,2
15262.0,178.95000000000002,10,323,0
15263.0,156.51,12,106,2
15264.0,393.74,23,63,2
15265.0,1506.1200000000001,82,150,1
15266.0,119.3,6,337,0
15267.0,1717.36,11,21,2
15269.0,408.8,2,23,2
15270.0,2379.49,41,15,1
15272.0,721.94,63,56,2
15274.0,716.57,47,3,2
15275.0,615.14,41,37,2
15276.0,135.31,52,65,2
15277.0,255.89999999999998,12,46,2
15279.0,290.51,19,354,0
15280.0,113.12,16,171,0
15281.0,2332.15,139,58,1
15286.0,240.55,3,49,2
15287.0,486.69,20,21,2
15288.0,2306.52,88,42,1
15289.0,939.78,58,28,2
15292.0,180.94,25,200,0
15297.0,641.94,39,9,2
15300.0,496.44,28,63,2
15303.0,574.02,31,289,0
15304.0,694.4000000000001,23,60,2
15306.0,1174.35,58,63,2
15307.0,205.3,12,95,2
15308.0,310.47,19,273,0
15312.0,924.85,47,74,2
15313.0,52.0,1,109,2
15314.0,327.97,24,198,0
15315.0,570.5,37,63,2
15316.0,165.0,1,326,0
15318.0,312.62,33,3,2
15319.0,204.5,16,283,0
15320.0,267.13,36,43,2
15321.0,2748.31,95,70,1
15322.0,679.68,42,85,2
15325.0,162.29,49,103,2
15326.0,311.71,29,333,0
15327.0,208.75,10,52,2
15329.0,1049.7,57,38,2
15330.0,714.96,13,31,2
15333.0,1028.56,16,207,0
15334.0,351.67,99,156,2
15335.0,173.97,36,53,2
15339.0,574.07,86,65,2
15341.0,2020.52,17,80,2
15342.0,406.09,24,129,2
15343.0,364.5,21,86,2
15344.0,563.94,26,0,2
15345.0,393.54,20,45,2
15346.0,252.42000000000002,17,332,0
15348.0,158.04,9,71,2
15349.0,473.81,72,157,2
15353.0,777.02,63,254,0
15355.0,277.05,14,28,2
15360.0,427.93,13,39,2
15364.0,913.19,29,95,2
15365.0,2314.32,114,25,1
15366.0,602.51,44,74,2
15367.0,1877.59,95,56,1
15368.0,446.94000000000005,4,20,2
15370.0,2386.05,94,40,1
15372.0,2007.3999999999999,27,136,2
15373.0,2415.91,132,7,1
15374.0,168.0,3,128,2
15376.0,1233.3600000000001,117,39,1
15380.0,1690.2600000000002,36,8,2
15381.0,596.85,8,213,0
15384.0,642.41,41,169,0
15385.0,316.88,12,39,2
15386.0,394.14,31,185,0
15388.0,140.54,10,269,0
15389.0,500.0,1,171,0
15392.0,1535.53,84,4,1
15393.0,231.86,12,15,2
15394.0,2183.54,85,9,1
15395.0,107.45,7,325,0
15396.0,288.18,14,112,2
15397.0,94.0,6,289,0
15398.0,1345.53,73,15,1
15399.0,815.77,50,0,2
15400.0,716.2,12,91,2
15402.0,626.77,42,148,2
15405.0,349.1,8,188,0
15406.0,510.71000000000004,53,30,2
15407.0,1056.44,153,33,1
15408.0,267.18,34,263,0
15410.0,3450.84,122,83,1
15411.0,1358.88,99,25,1
15412.0,190.53,10,170,0
15414.0,774.9000000000001,39,9,2
15415.0,572.8100000000001,48,312,0
15417.0,508.8,28,84,2
15419.0,135.86,8,24,2
15421.0,950.36,53,58,2
15422.0,97.7,6,322,0
15423.0,43.5,2,37,2
15424.0,383.34,17,253,0
15428.0,93.78,6,14,2
15429.0,397.35,82,26,2
15432.0,171.19,10,22,2
15433.0,533.3,41,213,0
15434.0,1041.48,55,7,2
15435.0,149.29,29,21,2
15437.0,200.16,45,261,0
15438.0,156.57999999999998,25,130,2
15440.0,383.68,62,54,2
15442.0,594.0,2,248,0
15445.0,113.5,5,263,0
15447.0,155.17,9,330,0
15448.0,494.64,28,312,0
15449.0,974.52,60,25,2
15450.0,429.84,30,29,2
15452.0,538.73,58,29,2
15456.0,447.22,60,282,0
15457.0,237.07,58,261,0
15458.0,161.64,7,24,2
15460.0,216.76,58,353,0
15462.0,234.6,11,93,2
15463.0,126.14,7,28,2
15464.0,1048.85,157,337,1
15466.0,334.53,57,84,2
15467.0,524.88,52,8,2
15468.0,467.51,24,50,2
15469.0,538.55,24,49,2
15471.0,469.48,77,1,2
15472.0,371.56,76,112,2
15473.0,1771.2,11,13,2
15475.0,454.10999999999996,29,76,2
15478.0,1441.42,46,39,2
15480.0,905.5,45,115,2
15483.0,233.81,88,160,2
15485.0,2575.0,86,29,1
15488.0,91.32000000000001,2,92,2
15489.0,1134.28,50,22,2
15491.0,3100.09,154,94,1
15492.0,659.4599999999999,35,27,2
15494.0,1299.23,125,20,1
15497.0,1262.2,15,17,2
15500.0,1131.56,68,7,2
15504.0,52.83,13,80,2
15505.0,3610.96,97,52,1
15506.0,979.26,164,22,1
15507.0,492.36,46,171,0
15508.0,1000.27,92,188,0
15510.0,250.0,1,330,0
15511.0,909.23,160,11,1
15512.0,121.0,7,155,0
15516.0,62.43,15,44,2
15517.0,267.03,27,232,0
15520.0,343.5,18,1,2
15522.0,398.84,57,32,2
15523.0,412.01000000000005,10,83,2
15524.0,440.0,1,24,2
15525.0,825.92,178,1,1
15526.0,148.44,4,32,2
15527.0,2429.78,163,18,1
15528.0,229.33,26,253,0
15530.0,1502.35,108,21,1
15533.0,807.57,83,18,2
15535.0,536.4,75,172,0
15537.0,110.92,24,162,0
15539.0,538.46,41,6,2
15540.0,213.3,15,10,2
15541.0,85.13000000000001,29,113,2
15543.0,127.86,28,287,0
15545.0,292.71999999999997,81,53,2
15549.0,1693.26,115,76,1
15550.0,575.63,61,3,2
15551.0,436.06,29,36,2
15552.0,90.12,17,216,0
15553.0,437.23,56,59,2
15554.0,217.2,14,277,0
15556.0,279.77,31,23,2
15557.0,473.65000000000003,20,28,2
15561.0,800.59,27,11,2
15562.0,134.55,1,351,0
15563.0,1400.44,113,21,1
15565.0,173.16,8,49,2
15567.0,186.01,7,18,2
15568.0,758.29,53,2,2
15569.0,1375.71,31,103,2
15571.0,650.4300000000001,57,11,2
15573.0,607.45,104,31,2
15574.0,702.25,168,177,1
15576.0,940.6700000000001,45,37,2
15577.0,258.88,39,150,0
15578.0,127.1,13,161,0
15579.0,348.6,51,68,2
15581.0,3679.9700000000003,150,120,1
15582.0,682.9100000000001,44,24,2
15584.0,725.11,123,23,1
15585.0,455.3,31,176,0
15587.0,913.6800000000001,9,49,2
15589.0,478.53000000000003,29,255,0
15592.0,388.58,24,46,2
15593.0,199.8,5,70,2
15594.0,1771.78,103,15,1
15596.0,1406.59,77,100,1
15597.0,324.57,22,34,2
15598.0,240.68,14,52,2
15599.0,761.74,52,26,2
15602.0,1297.8700000000001,47,7,2
15603.0,48.480000000000004,2,78,2
15604.0,216.39,17,51,2
15605.0,1198.23,67,35,2
15606.0,2920.16,77,60,1
15607.0,104.76,13,336,0
15608.0,1093.68,60,27,2
15609.0,298.48,16,183,0
15610.0,112.46000000000001,6,51,2
15611.0,1591.45,43,9,2
15612.0,195.15,6,35,2
15618.0,776.851,45,32,2
15619.0,336.40000000000003,3,10,2
15620.0,1553.18,100,56,1
15621.0,1293.03,16,3,2
15623.0,301.03,19,140,0
15624.0,588.13,34,116,2
15625.0,1534.26,64,103,1
15626.0,675.8,49,74,2
15628.0,2870.2400000000002,155,4,1
15630.0,1186.35,60,44,2
15632.0,3285.31,167,15,1
15634.0,243.55,15,16,2
15636.0,724.76,25,89,2
15637.0,223.36,15,52,2
15639.0,425.32,25,133,2
15641.0,1887.2,119,104,1
15643.0,664.0,33,191,0
15645.0,612.01,52,18,2
15646.0,447.64000000000004,35,157,0
15648.0,657.35,25,203,0
15649.0,816.0,2,335,0
15651.0,646.3,32,36,2
15652.0,337.74,21,90,2
15653.0,877.4399999999999,6,92,2
15654.0,922.53,21,8,2
15655.0,560.67,34,242,0
15656.0,748.5,47,44,2
15657.0,30.0,1,22,2
15658.0,1024.1000000000001,48,189,0
15659.0,306.45,11,43,2
15660.0,1600.86,90,24,1
15661.0,309.8,5,316,0
15663.0,138.14,9,105,2
15664.0,386.43,17,50,2
15665.0,2242.01,116,167,1
15667.0,301.32,13,39,2
15668.0,76.32000000000001,1,217,0
15669.0,684.34,33,39,2
15670.0,173.05,12,296,0
15671.0,2657.13,78,18,1
15673.0,2881.02,155,87,1
15674.0,2446.6,114,72,1
15675.0,323.69,21,80,2
15677.0,657.23,33,48,2
15678.0,352.7,12,52,2
15679.0,781.28,110,23,1
15680.0,1333.68,78,8,1
15681.0,1426.16,53,24,2
15683.0,193.75,10,116,2
15687.0,2993.1,166,8,1
15689.0,254.1,9,119,2
15690.0,239.76,19,3,2
15691.0,136.8,2,251,0
15692.0,191.04,12,27,2
15695.0,409.98,22,266,0
15696.0,2736.46,171,32,1
15699.0,309.65,18,17,2
15700.0,696.68,86,171,0
15703.0,211.5,5,264,0
15704.0,2293.62,117,139,1
15705.0,143.1,6,200,0
15706.0,1060.56,55,63,2
15709.0,133.25,6,283,0
15712.0,1072.3600000000001,53,8,2
15713.0,356.7,19,142,0
15714.0,330.88,35,11,2
15716.0,1118.81,118,145,1
15717.0,150.3,7,233,0
15720.0,598.73,128,23,1
15721.0,507.08,91,11,2
15722.0,2222.56,69,35,1
15724.0,218.25,11,200,0
15725.0,415.25,32,14,2
15729.0,85.0,5,212,0
15730.0,1120.88,70,65,2
15732.0,294.12,14,211,0
15733.0,162.3,10,282,0
15734.0,1339.45,26,114,2
15737.0,1205.1200000000001,72,14,2
15739.0,449.12,8,65,2
15740.0,154.88,9,48,2
15743.0,784.46,88,15,2
15744.0,34.8,3,77,2
15745.0,1094.59,62,18,2
15746.0,196.88,28,133,2
15747.0,974.04,93,12,1
15748.0,149.31,21,39,2
15753.0,79.2,1,304,0
15754.0,458.57,28,50,2
15755.0,2364.25,141,9,1
15757.0,714.42,45,65,2
15758.0,205.25,9,24,2
15759.0,253.04,7,217,0
15762.0,583.75,37,64,2
15763.0,1086.92,61,31,2
15766.0,315.06,11,63,2
15768.0,621.8299999999999,27,115,2
15773.0,635.6800000000001,10,5,2
15774.0,270.8,25,68,2
15775.0,104.9,7,244,0
15776.0,241.62,18,132,2
15777.0,1047.11,21,240,0
15780.0,475.28000000000003,29,183,0
15781.0,345.46,20,24,2
15782.0,2614.7400000000002,43,9,1
15783.0,246.3,14,10,2
15785.0,2328.9700000000003,83,32,1
15789.0,351.3,25,357,0
15790.0,220.85,35,9,2
15791.0,1612.69,75,43,1
15793.0,965.61,12,14,2
15795.0,610.01,42,149,2
15796.0,2711.56,133,0,1
15797.0,2207.4,8,112,2
15799.0,884.14,98,75,1
15800.0,699.08,119,106,1
15801.0,1063.95,64,45,2
15802.0,451.42,1,142,0
15803.0,415.82000000000005,8,50,2
15806.0,784.58,31,45,2
15807.0,903.9,48,49,2
15809.0,515.77,35,35,2
15810.0,1391.98,89,78,1
15811.0,2218.62,133,21,1
15812.0,1801.14,41,106,2
15813.0,1303.9099999999999,40,207,0
15814.0,1945.33,72,16,1
15815.0,2100.6,49,63,1
15819.0,1905.45,123,48,1
15820.0,206.98,17,319,0
15821.0,570.96,62,43,2
15822.0,885.47,33,2,2
15825.0,532.94,20,171,0
15826.0,1654.31,68,55,1
15827.0,1836.0900000000001,115,72,1
15829.0,636.14,51,98,2
15830.0,576.0,39,37,2
15831.0,801.76,68,57,2
15832.0,836.79,54,253,0
15835.0,954.09,50,43,2
15836.0,137.37,10,49,2
15837.0,391.98,24,64,2
15839.0,1048.49,62,32,2
15840.0,355.56,27,58,2
15841.0,1224.06,47,72,2
15843.0,118.95000000000002,8,303,0
15844.0,130.73999999999998,11,45,2
15847.0,389.27,22,37,2
15850.0,238.85,97,18,2
15852.0,160.71,22,186,0
15853.0,110.8,30,51,2
15854.0,2974.65,140,3,1
15855.0,712.24,80,136,2
15857.0,297.0,14,18,2
15860.0,977.21,142,40,1
15862.0,832.88,147,7,1
15863.0,68.84,18,25,2
15864.0,1936.3200000000002,20,21,2
15865.0,895.13,40,40,2
15866.0,230.53,45,100,2
15869.0,149.64,15,276,0
15870.0,354.09000000000003,76,32,2
15872.0,360.93,128,14,1
15877.0,493.28,129,1,1
15881.0,501.39000000000004,29,311,0
15882.0,516.36,23,198,0
15883.0,396.48,49,1,2
15885.0,379.35,18,92,2
15886.0,181.09,12,59,2
15888.0,168.31,12,80,2
15889.0,446.87,93,156,2
15891.0,524.52,62,226,0
15894.0,263.55,41,252,0
15895.0,179.17,11,149,0
15897.0,222.05,24,193,0
15898.0,1388.88,86,0,1
15900.0,351.11,51,23,2
15901.0,363.88,116,16,2
15904.0,164.68,30,7,2
15906.0,1567.69,150,19,1
15909.0,191.94,7,173,0
15912.0,264.62,19,177,0
15916.0,1528.09,155,15,1
15917.0,123.1,12,247,0
15918.0,334.23,40,190,0
15919.0,639.89,143,19,1
15920.0,167.5,60,153,0
15921.0,336.03000000000003,25,172,0
15925.0,207.15,12,193,0
15930.0,426.63,21,66,2
15932.0,2495.87,115,3,1
15933.0,1107.46,74,20,2
15935.0,416.86,12,238,0
15937.0,145.35,7,63,2
15938.0,404.58,18,111,2
15940.0,35.8,1,310,0
15942.0,337.44,14,133,2
15944.0,325.1,6,276,0
15947.0,1708.24,29,82,2
15948.0,955.24,60,7,2
15949.0,364.72,19,16,2
15950.0,1765.51,98,31,1
15951.0,708.22,41,8,2
15952.0,806.57,91,33,2
15953.0,1659.3799999999999,98,14,1
15957.0,428.89,42,31,2
15958.0,104.35,7,73,2
15963.0,470.76,28,19,2
15965.0,845.64,122,16,1
15967.0,418.83,84,22,2
15969.0,666.1,20,2,2
15970.0,314.1,11,303,0
15974.0,3442.15,176,38,1
15975.0,371.01,24,83,2
15976.0,430.94,98,164,2
15977.0,1054.73,65,16,2
15978.0,1098.78,49,76,2
15980.0,2398.86,43,88,1
15981.0,3408.48,97,24,1
15983.0,1475.02,113,21,1
15985.0,1142.42,37,122,2
15986.0,168.12,14,29,2
15987.0,1451.28,140,11,1
15988.0,158.03,27,18,2
15990.0,792.11,52,43,2
15992.0,41.989999999999995,3,3,2
15994.0,427.07,35,54,2
15996.0,1060.68,130,87,1
16003.0,2735.37,103,29,1
16006.0,101.4,8,210,0
16008.0,478.78,33,23,2
16009.0,992.71,90,21,1
16010.0,407.5,86,245,0
16012.0,1415.29,94,34,1
16014.0,662.38,145,37,1
16017.0,211.88,32,46,2
16018.0,408.90000000000003,28,38,2
16020.0,851.01,46,16,2
16022.0,628.28,76,259,0
16023.0,719.81,101,45,1
16024.0,251.24,64,11,2
16025.0,439.65999999999997,28,29,2
16026.0,236.09,32,42,2
16027.0,934.62,16,91,2
16030.0,331.24,29,309,0
16031.0,548.94,100,91,2
16034.0,437.7,22,195,0
16036.0,758.92,55,86,2
16037.0,855.02,39,269,0
16038.0,471.78000000000003,26,7,2
16040.0,1313.55,65,64,2
16041.0,3166.4,6,30,1
16042.0,1197.27,71,21,2
16043.0,773.99,39,37,2
16045.0,1340.7,83,119,1
16050.0,137.9,10,173,0
16052.0,362.06,34,53,2
16053.0,1511.95,84,32,1
16054.0,783.9,70,144,2
16055.0,134.8,8,220,0
16056.0,664.85,68,44,2
16057.0,2263.12,121,15,1
16062.0,1153.62,64,9,2
16063.0,335.32,23,259,0
16066.0,1521.87,102,16,1
16070.0,852.15,33,21,2
16071.0,326.24,21,44,2
16072.0,584.3199999999999,23,287,0
16073.0,122.39999999999999,1,296,0
16076.0,2234.73,129,2,1
16078.0,79.2,1,283,0
16079.0,1352.0,21,16,2
16080.0,217.16,10,81,2
16083.0,1317.62,31,100,2
16084.0,436.18,38,298,0
16085.0,981.51,167,22,1
16086.0,1121.39,39,58,2
16091.0,315.06,18,154,0
16092.0,817.86,51,114,2
16093.0,17.0,1,106,2
16094.0,1078.23,63,11,2
16096.0,320.62,12,263,0
16097.0,185.04999999999998,10,239,0
16098.0,2005.63,67,87,1
16099.0,731.9,39,49,2
16101.0,1290.7,76,70,1
16102.0,1842.14,57,41,1
16103.0,1429.64,48,6,2
16104.0,302.36,29,61,2
16105.0,336.96,13,248,0
16106.0,108.38,6,65,2
16107.0,3204.1600000000003,31,17,1
16108.0,842.5,48,84,2
16109.0,611.88,18,218,0
16112.0,195.73999999999998,16,142,0
16113.0,161.38,30,182,0
16114.0,135.75000000000003,8,170,0
16116.0,612.78,34,211,0
16117.0,232.21,30,189,0
16119.0,423.36,16,7,2
16120.0,1309.14,30,58,2
16122.0,684.4200000000001,38,72,2
16123.0,307.78,16,51,2
16124.0,249.0,11,316,0
16127.0,656.25,40,38,2
16128.0,1880.22,89,17,1
16131.0,3506.54,78,51,1
16134.0,618.09,35,21,2
16135.0,517.55,21,262,0
16136.0,709.38,37,59,2
16139.0,635.41,31,18,2
16140.0,725.18,35,65,2
16141.0,620.4,30,87,2
16142.0,535.34,37,249,0
16143.0,2424.94,117,2,1
16144.0,175.2,1,246,0
16146.0,734.13,29,156,0
16147.0,375.0,22,133,2
16148.0,76.32000000000001,1,295,0
16149.0,280.52,18,4,2
16150.0,2053.02,117,42,1
16152.0,1829.04,29,268,0
16153.0,1824.23,89,49,1
16156.0,3122.04,130,8,1
16157.0,656.69,18,15,2
16159.0,348.2,14,281,0
16160.0,1025.44,20,64,2
16162.0,37.4,2,251,0
16163.0,856.6,6,231,0
16164.0,822.48,34,16,2
16169.0,1822.97,85,7,1
16170.0,1885.05,125,50,1
16171.0,73.2,3,58,2
16172.0,1140.21,69,94,2
16173.0,1418.32,84,15,1
16174.0,1009.5500000000001,23,125,2
16175.0,1037.59,58,93,2
16177.0,331.95,15,49,2
16178.0,197.9,8,137,0
16179.0,215.83,11,60,2
16181.0,305.54,11,72,2
16183.0,338.71000000000004,15,66,2
16184.0,1158.79,45,63,2
16185.0,529.41,31,16,2
16188.0,981.86,67,44,2
16189.0,215.48,11,15,2
16190.0,215.08,6,39,2
16193.0,314.45,19,236,0
16198.0,400.68100000000004,15,74,2
16201.0,1863.47,111,2,1
16202.0,365.27,18,360,0
16203.0,592.9,35,58,2
16204.0,405.71,57,22,2
16205.0,761.38,98,30,1
16206.0,537.0600000000001,63,54,2
16207.0,394.38,19,24,2
16208.0,664.26,66,44,2
16209.0,2262.62,46,88,1
16211.0,547.02,23,88,2
16212.0,690.34,41,18,2
16213.0,159.0,6,78,2
16214.0,1062.75,44,170,0
16215.0,242.35,14,80,2
16216.0,914.9300000000001,37,266,0
16217.0,304.25,15,234,0
16218.0,3084.68,84,29,1
16221.0,864.86,97,36,1
16222.0,846.72,137,317,0
16224.0,1295.3,96,56,1
16225.0,1096.32,134,44,1
16226.0,255.12,8,202,0
16227.0,314.22,6,224,0
16229.0,1010.6,47,86,2
16230.0,542.03,35,189,0
16232.0,990.88,37,43,2
16233.0,536.6800000000001,22,70,2
16235.0,867.31,46,40,2
16236.0,432.2,20,77,2
16239.0,414.2,19,56,2
16243.0,409.1,51,33,2
16244.0,1522.75,91,211,1
16245.0,1413.66,90,23,1
16247.0,114.56,16,169,0
16248.0,152.94,7,61,2
16249.0,1800.07,69,52,1
16250.0,389.44,24,260,0
16253.0,3683.86,123,66,1
16256.0,752.4300000000001,13,266,0
16257.0,46.95,2,176,0
16260.0,1035.45,18,50,2
16261.0,746.83,124,16,1
16266.0,861.89,61,73,2
16268.0,667.65,45,70,2
16270.0,1141.24,54,352,0
16271.0,1429.24,133,2,1
16272.0,411.7,25,116,2
16275.0,559.87,33,196,0
16276.0,810.6000000000001,6,176,0
16278.0,566.38,23,99,2
16279.0,1509.58,107,20,1
16281.0,2062.06,17,71,2
16282.0,168.3,11,339,0
16283.0,1570.81,166,5,1
16284.0,823.97,109,30,1
16287.0,142.5,8,169,0
16292.0,302.25,17,121,2
16293.0,2248.9900000000002,118,21,1
16295.0,1328.55,79,9,1
16297.0,301.9,20,268,0
16298.0,598.2,27,22,2
16302.0,233.22,11,126,2
16305.0,361.21999999999997,22,138,2
16306.0,632.27,41,213,0
16308.0,2560.0,4,37,1
16309.0,706.57,42,105,2
16311.0,616.26,37,17,2
16313.0,274.15000000000003,16,2,2
16315.0,226.37,14,330,0
16316.0,2938.91,151,63,1
16317.0,1341.65,69,119,1
16318.0,328.15,19,34,2
16319.0,404.40000000000003,3,217,0
16320.0,1038.46,56,171,0
16321.0,373.65000000000003,12,71,2
16322.0,326.75,37,0,2
16323.0,207.50000000000003,1,195,0
16324.0,428.68,118,127,1
16325.0,594.24,18,46,2
16330.0,251.91,39,17,2
16332.0,1593.2,153,27,1
16337.0,151.05,10,36,2
16338.0,214.79999999999998,11,156,0
16339.0,109.95,20,283,0
16340.0,549.07,153,106,1
16341.0,1971.87,77,24,1
16342.0,322.41,15,74,2
16343.0,370.47999999999996,47,15,2
16344.0,101.10000000000001,2,157,0
16345.0,575.41,38,43,2
16347.0,887.65,92,10,1
16349.0,53.5,9,290,0
16350.0,1116.47,57,20,2
16351.0,153.9,8,332,0
16352.0,494.44,28,17,2
16354.0,395.8,39,62,2
16356.0,211.77,31,197,0
16357.0,658.88,34,32,2
16358.0,2027.5,109,0,1
16359.0,1750.92,66,6,1
16361.0,896.66,106,9,1
16362.0,734.77,81,31,2
16363.0,109.36000000000001,5,52,2
16364.0,707.04,53,11,2
16365.0,1540.42,51,17,2
16366.0,327.3,18,18,2
16367.0,804.49,130,36,1
16368.0,497.43,76,1,2
16369.0,1553.66,118,17,1
16372.0,367.93,97,32,2
16374.0,473.03000000000003,111,65,2
16376.0,987.01,125,8,1
16377.0,676.2,5,266,0
16378.0,362.95,23,246,0
16379.0,2157.4,108,3,1
16380.0,1780.59,32,60,2
16383.0,668.36,102,74,2
16384.0,584.5,33,89,2
16385.0,555.89,59,59,2
16386.0,317.2,88,28,2
16387.0,94.36,4,322,0
16389.0,1382.07,34,52,2
16392.0,221.19,45,269,0
16394.0,1555.34,83,56,1
16398.0,1705.8,82,153,1
16399.0,408.57,73,18,2
16400.0,303.93,29,94,2
16402.0,299.6,60,264,0
16403.0,177.5,10,311,0
16404.0,443.05,23,69,2
16405.0,167.25,5,301,0
16406.0,163.07,63,18,2
16407.0,2126.93,172,12,1
16411.0,214.65,45,18,2
16412.0,151.83,35,53,2
16413.0,262.2,31,56,2
16414.0,126.25,7,21,2
16415.0,210.35,54,43,2
16416.0,1051.4,71,26,2
16418.0,675.27,102,44,1
16419.0,972.23,51,112,2
16423.0,346.12,18,24,2
16424.0,133.56,5,190,0
16425.0,302.7,21,301,0
16427.0,241.06,9,262,0
16429.0,284.55,2,105,2
16430.0,300.85,6,56,2
16431.0,642.81,83,212,0
16432.0,287.4,8,63,2
16433.0,184.26,17,27,2
16434.0,1522.25,109,28,1
16438.0,798.35,132,5,1
16441.0,381.2,24,66,2
16442.0,616.79,174,1,1
16444.0,654.67,84,45,2
16445.0,230.51,63,33,2
16447.0,259.01,36,135,2
16448.0,188.89000000000001,20,197,0
16449.0,707.69,40,197,0
16450.0,311.92,11,149,0
16451.0,266.97,14,87,2
16454.0,6.9,2,44,2
16455.0,1841.18,99,63,1
16456.0,2158.37,111,98,1
16457.0,208.36,9,217,0
16460.0,814.72,135,27,1
16461.0,151.42,33,177,0
16462.0,136.0,3,73,2
16463.0,1422.4,82,20,1
16466.0,1603.46,148,33,1
16468.0,74.9,2,73,2
16470.0,762.39,170,51,1
16471.0,223.95000000000002,13,274,0
16473.0,316.11,18,164,0
16475.0,544.3,28,87,2
16477.0,2494.46,146,63,1
16478.0,331.0,17,24,2
16479.0,300.83,35,9,2
16480.0,769.29,53,75,2
16482.0,220.62,18,15,2
16483.0,139.35,19,191,0
16484.0,404.3,25,173,0
16485.0,363.65,42,76,2
16488.0,498.8,29,32,2
16491.0,731.5,39,46,2
16493.0,1351.63,56,79,2
16494.0,826.53,50,296,0
16495.0,684.41,97,2,2
16496.0,1599.52,95,8,1
16497.0,2965.69,136,49,1
16498.0,100.97,15,160,0
16499.0,365.45,19,359,0
16500.0,400.86,11,4,2
16503.0,1431.93,84,106,1
16504.0,484.38,86,24,2
16505.0,777.6,4,31,2
16506.0,90.30000000000001,3,19,2
16509.0,363.7,13,296,0
16511.0,950.26,169,21,1
16513.0,874.59,35,4,2
16515.0,1627.13,113,51,1
16516.0,101.69999999999999,6,29,2
16517.0,162.7,17,276,0
16518.0,484.32,40,60,2
16519.0,215.07999999999998,13,24,2
16520.0,1046.57,156,185,1
16526.0,290.36,15,171,0
16527.0,228.06,14,80,2
16528.0,244.41,17,3,2
16529.0,455.25,30,189,0
16531.0,1244.59,77,21,1
16533.0,1095.56,177,18,1
16535.0,593.75,31,4,2
16536.0,548.97,55,109,2
16539.0,1388.81,45,2,2
16542.0,119.62,5,53,2
16545.0,339.3,3,164,0
16546.0,787.15,25,290,0
16551.0,922.12,32,95,2
16552.0,379.73,17,242,0
16554.0,837.1,52,41,2
16555.0,285.89,17,34,2
16557.0,281.85,11,23,2
16560.0,841.41,57,26,2
16561.0,511.12,31,5,2
16563.0,1077.74,19,53,2
16566.0,614.66,18,14,2
16567.0,865.6,35,193,0
16569.0,124.2,5,2,2
16571.0,1421.69,87,26,1
16572.0,1009.6,57,126,2
16573.0,663.61,42,84,2
16574.0,451.44,28,70,2
16581.0,105.84,9,182,0
16582.0,313.62,6,112,2
16584.0,936.08,28,79,2
16586.0,463.95,8,248,0
16587.0,225.15,13,231,0
16589.0,459.24,33,70,2
16591.0,213.5,10,68,2
16593.0,330.03,27,50,2
16594.0,181.09,53,74,2
16595.0,360.16,85,60,2
16596.0,250.15,12,15,2
16597.0,90.04,7,3,2
16598.0,145.04999999999998,10,285,0
16600.0,813.52,62,3,2
16601.0,244.79999999999998,31,40,2
16602.0,528.08,29,35,2
16603.0,482.47,34,74,2
16607.0,3347.71,172,17,1
16610.0,75.66,6,218,0
16611.0,129.49,10,185,0
16612.0,1187.66,66,32,2
16613.0,618.59,30,69,2
16614.0,506.19,26,182,0
16616.0,500.42,33,14,2
16617.0,151.85,5,235,0
16618.0,2647.59,96,30,1
16619.0,226.21,14,263,0
16620.0,178.96,9,3,2
16621.0,813.48,29,51,2
16623.0,129.45,5,245,0
16624.0,810.5699999999999,48,80,2
16625.0,333.08,23,274,0
16627.0,322.8,20,78,2
16628.0,2188.05,117,29,1
16629.0,417.73,64,73,2
16633.0,2883.1,152,16,1
16634.0,217.9,9,222,0
16637.0,1154.47,69,31,2
16638.0,1680.72,94,22,1
16639.0,1257.51,50,30,2
16641.0,231.10000000000002,12,105,2
16642.0,688.33,34,4,2
16643.0,487.51,27,245,0
16644.0,833.78,62,177,0
16647.0,214.06,14,169,0
16648.0,290.65999999999997,19,42,2
16650.0,518.42,24,71,2
16653.0,1212.66,69,15,2
16654.0,601.27,29,140,2
16659.0,39.12,2,188,0
16660.0,1267.6499999999999,16,15,2
16666.0,118.98,32,18,2
16667.0,570.13,53,67,2
16668.0,306.71999999999997,20,14,2
16669.0,1374.8700000000001,160,23,1
16671.0,1692.27,6,27,2
16674.0,319.61,98,54,2
16676.0,1592.1200000000001,89,33,1
16678.0,3109.99,163,2,1
16680.0,183.7,10,42,2
16681.0,1770.34,44,72,2
16682.0,1028.0,30,4,2
16685.0,324.24,62,60,2
16688.0,1260.86,62,0,2
16689.0,422.59999999999997,13,75,2
16690.0,225.57999999999998,12,71,2
16692.0,1276.0,3,255,0
16693.0,482.01,60,68,2
16696.0,657.9000000000001,10,134,2
16697.0,112.75,21,240,0
16698.0,1998.0,5,226,0
16706.0,531.35,123,36,1
16708.0,656.63,27,45,2
16709.0,3029.87,79,84,1
16711.0,1651.03,22,2,2
16714.0,1161.53,93,218,0
16715.0,301.71999999999997,19,77,2
16716.0,901.2,2,266,0
16720.0,155.24,27,25,2
16721.0,292.47,37,261,0
16723.0,589.15,43,90,2
16725.0,781.02,151,301,0
16730.0,743.11,82,51,2
16732.0,603.75,28,31,2
16734.0,650.51,53,51,2
16735.0,2300.56,125,78,1
